date,season,event_name,solar_index,distance_to_center,phase,progress,declination_deg,fixed_season,fixed_index,fixed_distance,fixed_phase,fixed_progress,deviation,abs_deviation,drift_trend
1994-01-01 00:00:00+00:00,winter,december_solstice_prev,56,10,decline,0.6179775280898876,-22.99056526164386,winter,57.0,11.0,decline,0.6292134831460674,-1.0,1.0,-1.0
1994-01-02 00:00:00+00:00,winter,december_solstice_prev,57,11,decline,0.6292134831460674,-22.90329500288609,winter,58.0,12.0,decline,0.6404494382022472,-1.0,1.0,-1.0
1994-01-03 00:00:00+00:00,winter,december_solstice_prev,58,12,decline,0.6404494382022472,-22.8084135371459,winter,59.0,13.0,decline,0.651685393258427,-1.0,1.0,-1.0
1994-01-04 00:00:00+00:00,winter,december_solstice_prev,59,13,decline,0.651685393258427,-22.705965225230546,winter,60.0,14.0,decline,0.6629213483146067,-1.0,1.0,-1.0
1994-01-05 00:00:00+00:00,winter,december_solstice_prev,60,14,decline,0.6629213483146067,-22.595998914903955,winter,61.0,15.0,decline,0.6741573033707865,-1.0,1.0,-1.0
1994-01-06 00:00:00+00:00,winter,december_solstice_prev,61,15,decline,0.6741573033707865,-22.47856801425968,winter,62.0,16.0,decline,0.6853932584269663,-1.0,1.0,-1.0
1994-01-07 00:00:00+00:00,winter,december_solstice_prev,62,16,decline,0.6853932584269663,-22.353730496720203,winter,63.0,17.0,decline,0.6966292134831461,-1.0,1.0,-1.0
1994-01-08 00:00:00+00:00,winter,december_solstice_prev,63,17,decline,0.6966292134831461,-22.221548823172498,winter,64.0,18.0,decline,0.7078651685393258,-1.0,1.0,-1.0
1994-01-09 00:00:00+00:00,winter,december_solstice_prev,64,18,decline,0.7078651685393258,-22.08208976953194,winter,65.0,19.0,decline,0.7191011235955056,-1.0,1.0,-1.0
1994-01-10 00:00:00+00:00,winter,december_solstice_prev,65,19,decline,0.7191011235955056,-21.935424158199574,winter,66.0,20.0,decline,0.7303370786516854,-1.0,1.0,-1.0
1994-01-11 00:00:00+00:00,winter,december_solstice_prev,66,20,decline,0.7303370786516854,-21.781626509746424,winter,67.0,21.0,decline,0.7415730337078652,-1.0,1.0,-1.0
1994-01-12 00:00:00+00:00,winter,december_solstice_prev,67,21,decline,0.7415730337078652,-21.620774650490663,winter,68.0,22.0,decline,0.7528089887640449,-1.0,1.0,-1.0
1994-01-13 00:00:00+00:00,winter,december_solstice_prev,68,22,decline,0.7528089887640449,-21.452949322513916,winter,69.0,23.0,decline,0.7640449438202247,-1.0,1.0,-1.0
1994-01-14 00:00:00+00:00,winter,december_solstice_prev,69,23,decline,0.7640449438202247,-21.27823383838862,winter,70.0,24.0,decline,0.7752808988764045,-1.0,1.0,-1.0
1994-01-15 00:00:00+00:00,winter,december_solstice_prev,70,24,decline,0.7752808988764045,-21.0967138051752,winter,71.0,25.0,decline,0.7865168539325843,-1.0,1.0,-1.0
1994-01-16 00:00:00+00:00,winter,december_solstice_prev,71,25,decline,0.7865168539325843,-20.908476919816447,winter,72.0,26.0,decline,0.797752808988764,-1.0,1.0,-1.0
1994-01-17 00:00:00+00:00,winter,december_solstice_prev,72,26,decline,0.797752808988764,-20.713612820217158,winter,73.0,27.0,decline,0.8089887640449438,-1.0,1.0,-1.0
1994-01-18 00:00:00+00:00,winter,december_solstice_prev,73,27,decline,0.8089887640449438,-20.512212967627963,winter,74.0,28.0,decline,0.8202247191011236,-1.0,1.0,-1.0
1994-01-19 00:00:00+00:00,winter,december_solstice_prev,74,28,decline,0.8202247191011236,-20.304370535698755,winter,75.0,29.0,decline,0.8314606741573034,-1.0,1.0,-1.0
1994-01-20 00:00:00+00:00,winter,december_solstice_prev,75,29,decline,0.8314606741573034,-20.090180286404973,winter,76.0,30.0,decline,0.8426966292134831,-1.0,1.0,-1.0
1994-01-21 00:00:00+00:00,winter,december_solstice_prev,76,30,decline,0.8426966292134831,-19.869738420010645,winter,77.0,31.0,decline,0.8539325842696629,-1.0,1.0,-1.0
1994-01-22 00:00:00+00:00,winter,december_solstice_prev,77,31,decline,0.8539325842696629,-19.64314239407045,winter,78.0,32.0,decline,0.8651685393258427,-1.0,1.0,-1.0
1994-01-23 00:00:00+00:00,winter,december_solstice_prev,78,32,decline,0.8651685393258427,-19.410490715553703,winter,79.0,33.0,decline,0.8764044943820225,-1.0,1.0,-1.0
1994-01-24 00:00:00+00:00,winter,december_solstice_prev,79,33,decline,0.8764044943820225,-19.171882721501515,winter,80.0,34.0,decline,0.8876404494382022,-1.0,1.0,-1.0
1994-01-25 00:00:00+00:00,winter,december_solstice_prev,80,34,decline,0.8876404494382022,-18.92741837733752,winter,81.0,35.0,decline,0.898876404494382,-1.0,1.0,-1.0
1994-01-26 00:00:00+00:00,winter,december_solstice_prev,81,35,decline,0.898876404494382,-18.677198135445046,winter,82.0,36.0,decline,0.9101123595505618,-1.0,1.0,-1.0
1994-01-27 00:00:00+00:00,winter,december_solstice_prev,82,36,decline,0.9101123595505618,-18.421322903273424,winter,83.0,37.0,decline,0.9213483146067416,-1.0,1.0,-1.0
1994-01-28 00:00:00+00:00,winter,december_solstice_prev,83,37,decline,0.9213483146067416,-18.159894160736382,winter,84.0,38.0,decline,0.9325842696629213,-1.0,1.0,-1.0
1994-01-29 00:00:00+00:00,winter,december_solstice_prev,84,38,decline,0.9325842696629213,-17.893014235075984,winter,85.0,39.0,decline,0.9438202247191011,-1.0,1.0,-0.9333333333333333
1994-01-30 00:00:00+00:00,winter,december_solstice_prev,85,39,decline,0.9438202247191011,-17.620786693696818,winter,86.0,40.0,decline,0.9550561797752809,-1.0,1.0,-0.8666666666666667
1994-01-31 00:00:00+00:00,winter,december_solstice_prev,86,40,decline,0.9550561797752809,-17.343316772338007,winter,87.0,41.0,decline,0.9662921348314607,-1.0,1.0,-0.8
1994-02-01 00:00:00+00:00,winter,december_solstice_prev,87,41,decline,0.9662921348314607,-17.060711741429618,winter,88.0,42.0,decline,0.9775280898876404,-1.0,1.0,-0.7333333333333333
1994-02-02 00:00:00+00:00,winter,december_solstice_prev,88,42,decline,0.9775280898876404,-16.773081136274065,winter,89.0,43.0,decline,0.9887640449438202,-1.0,1.0,-0.6666666666666666
1994-02-03 00:00:00+00:00,winter,december_solstice_prev,89,43,decline,0.9887640449438202,-16.48053682214409,winter,90.0,44.0,decline,1.0,-1.0,1.0,-0.6
1994-02-04 00:00:00+00:00,winter,december_solstice_prev,90,44,decline,1.0,-16.18319290771736,winter,91.0,45.0,decline,1.0112359550561798,-1.0,1.0,-0.5333333333333333
1994-02-05 00:00:00+00:00,spring,march_equinox,2,-44,approach,0.011235955056179775,-15.88116554214253,spring,2.0,-44.0,approach,0.011235955056179775,0.0,0.0,-0.4666666666666667
1994-02-06 00:00:00+00:00,spring,march_equinox,3,-43,approach,0.02247191011235955,-15.574572632058683,spring,3.0,-43.0,approach,0.02247191011235955,0.0,0.0,-0.4
1994-02-07 00:00:00+00:00,spring,march_equinox,4,-42,approach,0.033707865168539325,-15.263533505783565,spring,4.0,-42.0,approach,0.033707865168539325,0.0,0.0,-0.3333333333333333
1994-02-08 00:00:00+00:00,spring,march_equinox,5,-41,approach,0.0449438202247191,-14.948168543984552,spring,5.0,-41.0,approach,0.0449438202247191,0.0,0.0,-0.26666666666666666
1994-02-09 00:00:00+00:00,spring,march_equinox,6,-40,approach,0.056179775280898875,-14.628598794839442,spring,6.0,-40.0,approach,0.056179775280898875,0.0,0.0,-0.2
1994-02-10 00:00:00+00:00,spring,march_equinox,7,-39,approach,0.06741573033707865,-14.304945595522032,spring,7.0,-39.0,approach,0.06741573033707865,0.0,0.0,-0.13333333333333333
1994-02-11 00:00:00+00:00,spring,march_equinox,8,-38,approach,0.07865168539325842,-13.977330225385671,spring,8.0,-38.0,approach,0.07865168539325842,0.0,0.0,-0.06666666666666667
1994-02-12 00:00:00+00:00,spring,march_equinox,9,-37,approach,0.0898876404494382,-13.645873614329055,spring,9.0,-37.0,approach,0.0898876404494382,0.0,0.0,0.0
1994-02-13 00:00:00+00:00,spring,march_equinox,10,-36,approach,0.10112359550561797,-13.310696120934306,spring,10.0,-36.0,approach,0.10112359550561797,0.0,0.0,0.0
1994-02-14 00:00:00+00:00,spring,march_equinox,11,-35,approach,0.11235955056179775,-12.97191738165049,spring,11.0,-35.0,approach,0.11235955056179775,0.0,0.0,0.0
1994-02-15 00:00:00+00:00,spring,march_equinox,12,-34,approach,0.12359550561797752,-12.629656219193778,spring,12.0,-34.0,approach,0.12359550561797752,0.0,0.0,0.0
1994-02-16 00:00:00+00:00,spring,march_equinox,13,-33,approach,0.1348314606741573,-12.284030589254352,spring,13.0,-33.0,approach,0.1348314606741573,0.0,0.0,0.0
1994-02-17 00:00:00+00:00,spring,march_equinox,14,-32,approach,0.14606741573033707,-11.93515754092334,spring,14.0,-32.0,approach,0.14606741573033707,0.0,0.0,0.0
1994-02-18 00:00:00+00:00,spring,march_equinox,15,-31,approach,0.15730337078651685,-11.583153167275919,spring,15.0,-31.0,approach,0.15730337078651685,0.0,0.0,0.0
1994-02-19 00:00:00+00:00,spring,march_equinox,16,-30,approach,0.16853932584269662,-11.22813252692958,spring,16.0,-30.0,approach,0.16853932584269662,0.0,0.0,0.0
1994-02-20 00:00:00+00:00,spring,march_equinox,17,-29,approach,0.1797752808988764,-10.870209524576628,spring,17.0,-29.0,approach,0.1797752808988764,0.0,0.0,0.0
1994-02-21 00:00:00+00:00,spring,march_equinox,18,-28,approach,0.19101123595505617,-10.50949674936863,spring,18.0,-28.0,approach,0.19101123595505617,0.0,0.0,0.0
1994-02-22 00:00:00+00:00,spring,march_equinox,19,-27,approach,0.20224719101123595,-10.146105286602248,spring,19.0,-27.0,approach,0.20224719101123595,0.0,0.0,0.0
1994-02-23 00:00:00+00:00,spring,march_equinox,20,-26,approach,0.21348314606741572,-9.78014454166725,spring,20.0,-26.0,approach,0.21348314606741572,0.0,0.0,0.0
1994-02-24 00:00:00+00:00,spring,march_equinox,21,-25,approach,0.2247191011235955,-9.411722142460464,spring,21.0,-25.0,approach,0.2247191011235955,0.0,0.0,0.0
1994-02-25 00:00:00+00:00,spring,march_equinox,22,-24,approach,0.23595505617977527,-9.040944005395575,spring,22.0,-24.0,approach,0.23595505617977527,0.0,0.0,0.0
1994-02-26 00:00:00+00:00,spring,march_equinox,23,-23,approach,0.24719101123595505,-8.667914639844064,spring,23.0,-23.0,approach,0.24719101123595505,0.0,0.0,0.0
1994-02-27 00:00:00+00:00,spring,march_equinox,24,-22,approach,0.25842696629213485,-8.292737708631435,spring,24.0,-22.0,approach,0.25842696629213485,0.0,0.0,0.0
1994-02-28 00:00:00+00:00,spring,march_equinox,25,-21,approach,0.2696629213483146,-7.915516766844498,spring,25.0,-21.0,approach,0.2696629213483146,0.0,0.0,0.0
1994-03-01 00:00:00+00:00,spring,march_equinox,26,-20,approach,0.2808988764044944,-7.5363560149823865,spring,26.0,-20.0,approach,0.2808988764044944,0.0,0.0,0.0
