date,season,event_name,solar_index,distance_to_center,phase,progress,declination_deg,fixed_season,fixed_index,fixed_distance,fixed_phase,fixed_progress,deviation,abs_deviation,drift_trend
1991-01-01 00:00:00+00:00,winter,december_solstice_prev,55,9,decline,0.6067415730337079,-23.0103633777763,winter,57.0,11.0,decline,0.6292134831460674,-2.0,2.0,-2.0
1991-01-02 00:00:00+00:00,winter,december_solstice_prev,56,10,decline,0.6179775280898876,-22.924940660211114,winter,58.0,12.0,decline,0.6404494382022472,-2.0,2.0,-2.0
1991-01-03 00:00:00+00:00,winter,december_solstice_prev,57,11,decline,0.6292134831460674,-22.831909072199444,winter,59.0,13.0,decline,0.651685393258427,-2.0,2.0,-2.0
1991-01-04 00:00:00+00:00,winter,december_solstice_prev,58,12,decline,0.6404494382022472,-22.731309244289072,winter,60.0,14.0,decline,0.6629213483146067,-2.0,2.0,-2.0
1991-01-05 00:00:00+00:00,winter,december_solstice_prev,59,13,decline,0.651685393258427,-22.62318600051626,winter,61.0,15.0,decline,0.6741573033707865,-2.0,2.0,-2.0
1991-01-06 00:00:00+00:00,winter,december_solstice_prev,60,14,decline,0.6629213483146067,-22.507588523889098,winter,62.0,16.0,decline,0.6853932584269663,-2.0,2.0,-2.0
1991-01-07 00:00:00+00:00,winter,december_solstice_prev,61,15,decline,0.6741573033707865,-22.38457037584905,winter,63.0,17.0,decline,0.6966292134831461,-2.0,2.0,-2.0
1991-01-08 00:00:00+00:00,winter,december_solstice_prev,62,16,decline,0.6853932584269663,-22.25418942067954,winter,64.0,18.0,decline,0.7078651685393258,-2.0,2.0,-2.0
1991-01-09 00:00:00+00:00,winter,december_solstice_prev,63,17,decline,0.6966292134831461,-22.116507705357265,winter,65.0,19.0,decline,0.7191011235955056,-2.0,2.0,-2.0
1991-01-10 00:00:00+00:00,winter,december_solstice_prev,64,18,decline,0.7078651685393258,-21.971591329989508,winter,66.0,20.0,decline,0.7303370786516854,-2.0,2.0,-2.0
1991-01-11 00:00:00+00:00,winter,december_solstice_prev,65,19,decline,0.7191011235955056,-21.81951032657297,winter,67.0,21.0,decline,0.7415730337078652,-2.0,2.0,-2.0
1991-01-12 00:00:00+00:00,winter,december_solstice_prev,66,20,decline,0.7303370786516854,-21.66033854996804,winter,68.0,22.0,decline,0.7528089887640449,-2.0,2.0,-2.0
1991-01-13 00:00:00+00:00,winter,december_solstice_prev,67,21,decline,0.7415730337078652,-21.494153575601715,winter,69.0,23.0,decline,0.7640449438202247,-2.0,2.0,-2.0
1991-01-14 00:00:00+00:00,winter,december_solstice_prev,68,22,decline,0.7528089887640449,-21.321036592801388,winter,70.0,24.0,decline,0.7752808988764045,-2.0,2.0,-2.0
1991-01-15 00:00:00+00:00,winter,december_solstice_prev,69,23,decline,0.7640449438202247,-21.141072280210093,winter,71.0,25.0,decline,0.7865168539325843,-2.0,2.0,-2.0
1991-01-16 00:00:00+00:00,winter,december_solstice_prev,70,24,decline,0.7752808988764045,-20.954348650239073,winter,72.0,26.0,decline,0.797752808988764,-2.0,2.0,-2.0
1991-01-17 00:00:00+00:00,winter,december_solstice_prev,71,25,decline,0.7865168539325843,-20.760956852738456,winter,73.0,27.0,decline,0.8089887640449438,-2.0,2.0,-2.0
1991-01-18 00:00:00+00:00,winter,december_solstice_prev,72,26,decline,0.797752808988764,-20.560990933163367,winter,74.0,28.0,decline,0.8202247191011236,-2.0,2.0,-2.0
1991-01-19 00:00:00+00:00,winter,december_solstice_prev,73,27,decline,0.8089887640449438,-20.35454754578206,winter,75.0,29.0,decline,0.8314606741573034,-2.0,2.0,-2.0
1991-01-20 00:00:00+00:00,winter,december_solstice_prev,74,28,decline,0.8202247191011236,-20.141725625863927,winter,76.0,30.0,decline,0.8426966292134831,-2.0,2.0,-2.0
1991-01-21 00:00:00+00:00,winter,december_solstice_prev,75,29,decline,0.8314606741573034,-19.922626024955886,winter,77.0,31.0,decline,0.8539325842696629,-2.0,2.0,-2.0
1991-01-22 00:00:00+00:00,winter,december_solstice_prev,76,30,decline,0.8426966292134831,-19.69735111084371,winter,78.0,32.0,decline,0.8651685393258427,-2.0,2.0,-2.0
1991-01-23 00:00:00+00:00,winter,december_solstice_prev,77,31,decline,0.8539325842696629,-19.466004331606058,winter,79.0,33.0,decline,0.8764044943820225,-2.0,2.0,-2.0
1991-01-24 00:00:00+00:00,winter,december_solstice_prev,78,32,decline,0.8651685393258427,-19.228689746427772,winter,80.0,34.0,decline,0.8876404494382022,-2.0,2.0,-2.0
1991-01-25 00:00:00+00:00,winter,december_solstice_prev,79,33,decline,0.8764044943820225,-18.98551154016506,winter,81.0,35.0,decline,0.898876404494382,-2.0,2.0,-2.0
1991-01-26 00:00:00+00:00,winter,december_solstice_prev,80,34,decline,0.8876404494382022,-18.736573566630824,winter,82.0,36.0,decline,0.9101123595505618,-2.0,2.0,-2.0
1991-01-27 00:00:00+00:00,winter,december_solstice_prev,81,35,decline,0.898876404494382,-18.48197900102523,winter,83.0,37.0,decline,0.9213483146067416,-2.0,2.0,-2.0
1991-01-28 00:00:00+00:00,winter,december_solstice_prev,82,36,decline,0.9101123595505618,-18.2218302050193,winter,84.0,38.0,decline,0.9325842696629213,-2.0,2.0,-2.0
1991-01-29 00:00:00+00:00,winter,december_solstice_prev,83,37,decline,0.9213483146067416,-17.956228889691197,winter,85.0,39.0,decline,0.9438202247191011,-2.0,2.0,4.0
1991-01-30 00:00:00+00:00,winter,december_solstice_prev,84,38,decline,0.9325842696629213,-17.685276585487106,winter,86.0,40.0,decline,0.9550561797752809,-2.0,2.0,4.066666666666666
1991-01-31 00:00:00+00:00,winter,december_solstice_prev,85,39,decline,0.9438202247191011,-17.40907531866427,winter,87.0,41.0,decline,0.9662921348314607,-2.0,2.0,4.133333333333334
1991-02-01 00:00:00+00:00,winter,december_solstice_prev,86,40,decline,0.9550561797752809,-17.127728313044237,winter,88.0,42.0,decline,0.9775280898876404,-2.0,2.0,4.2
1991-02-02 00:00:00+00:00,winter,december_solstice_prev,87,41,decline,0.9662921348314607,-16.841340538208083,winter,89.0,43.0,decline,0.9887640449438202,-2.0,2.0,4.266666666666667
1991-02-03 00:00:00+00:00,winter,december_solstice_prev,88,42,decline,0.9775280898876404,-16.55001900573732,winter,90.0,44.0,decline,1.0,-2.0,2.0,4.333333333333333
1991-02-04 00:00:00+00:00,winter,december_solstice_prev,89,43,decline,0.9887640449438202,-16.253872817269073,winter,91.0,45.0,decline,1.0112359550561798,-2.0,2.0,4.4
1991-02-05 00:00:00+00:00,winter,december_solstice_prev,90,44,decline,1.0,-15.953013036732719,spring,2.0,-44.0,approach,0.011235955056179775,88.0,88.0,4.466666666666667
1991-02-06 00:00:00+00:00,spring,march_equinox,2,-44,approach,0.011235955056179775,-15.647552477257216,spring,3.0,-43.0,approach,0.02247191011235955,-1.0,1.0,4.533333333333333
1991-02-07 00:00:00+00:00,spring,march_equinox,3,-43,approach,0.02247191011235955,-15.337605476313916,spring,4.0,-42.0,approach,0.033707865168539325,-1.0,1.0,4.6
1991-02-08 00:00:00+00:00,spring,march_equinox,4,-42,approach,0.033707865168539325,-15.023287703620149,spring,5.0,-41.0,approach,0.0449438202247191,-1.0,1.0,4.666666666666667
1991-02-09 00:00:00+00:00,spring,march_equinox,5,-41,approach,0.0449438202247191,-14.70471601983664,spring,6.0,-40.0,approach,0.056179775280898875,-1.0,1.0,4.733333333333333
1991-02-10 00:00:00+00:00,spring,march_equinox,6,-40,approach,0.056179775280898875,-14.38200838476841,spring,7.0,-39.0,approach,0.06741573033707865,-1.0,1.0,4.8
1991-02-11 00:00:00+00:00,spring,march_equinox,7,-39,approach,0.06741573033707865,-14.055283800697367,spring,8.0,-38.0,approach,0.07865168539325842,-1.0,1.0,4.866666666666666
1991-02-12 00:00:00+00:00,spring,march_equinox,8,-38,approach,0.07865168539325842,-13.724662267524259,spring,9.0,-37.0,approach,0.0898876404494382,-1.0,1.0,4.933333333333334
1991-02-13 00:00:00+00:00,spring,march_equinox,9,-37,approach,0.0898876404494382,-13.390264720625908,spring,10.0,-36.0,approach,0.10112359550561797,-1.0,1.0,-1.0
1991-02-14 00:00:00+00:00,spring,march_equinox,10,-36,approach,0.10112359550561797,-13.052212920547877,spring,11.0,-35.0,approach,0.11235955056179775,-1.0,1.0,-1.0
1991-02-15 00:00:00+00:00,spring,march_equinox,11,-35,approach,0.11235955056179775,-12.710629267702165,spring,12.0,-34.0,approach,0.12359550561797752,-1.0,1.0,-1.0
1991-02-16 00:00:00+00:00,spring,march_equinox,12,-34,approach,0.12359550561797752,-12.365636526339141,spring,13.0,-33.0,approach,0.1348314606741573,-1.0,1.0,-1.0
1991-02-17 00:00:00+00:00,spring,march_equinox,13,-33,approach,0.1348314606741573,-12.017357458882724,spring,14.0,-32.0,approach,0.14606741573033707,-1.0,1.0,-1.0
1991-02-18 00:00:00+00:00,spring,march_equinox,14,-32,approach,0.14606741573033707,-11.665914389672086,spring,15.0,-31.0,approach,0.15730337078651685,-1.0,1.0,-1.0
1991-02-19 00:00:00+00:00,spring,march_equinox,15,-31,approach,0.15730337078651685,-11.311428730137564,spring,16.0,-30.0,approach,0.16853932584269662,-1.0,1.0,-1.0
1991-02-20 00:00:00+00:00,spring,march_equinox,16,-30,approach,0.16853932584269662,-10.954020501545793,spring,17.0,-29.0,approach,0.1797752808988764,-1.0,1.0,-1.0
1991-02-21 00:00:00+00:00,spring,march_equinox,17,-29,approach,0.1797752808988764,-10.593807888045305,spring,18.0,-28.0,approach,0.19101123595505617,-1.0,1.0,-1.0
1991-02-22 00:00:00+00:00,spring,march_equinox,18,-28,approach,0.19101123595505617,-10.230906848173076,spring,19.0,-27.0,approach,0.20224719101123595,-1.0,1.0,-1.0
1991-02-23 00:00:00+00:00,spring,march_equinox,19,-27,approach,0.20224719101123595,-9.865430814373985,spring,20.0,-26.0,approach,0.21348314606741572,-1.0,1.0,-1.0
1991-02-24 00:00:00+00:00,spring,march_equinox,20,-26,approach,0.21348314606741572,-9.497490519579463,spring,21.0,-25.0,approach,0.2247191011235955,-1.0,1.0,-1.0
1991-02-25 00:00:00+00:00,spring,march_equinox,21,-25,approach,0.2247191011235955,-9.127194000593606,spring,22.0,-24.0,approach,0.23595505617977527,-1.0,1.0,-1.0
1991-02-26 00:00:00+00:00,spring,march_equinox,22,-24,approach,0.23595505617977527,-8.75464682503488,spring,23.0,-23.0,approach,0.24719101123595505,-1.0,1.0,-1.0
1991-02-27 00:00:00+00:00,spring,march_equinox,23,-23,approach,0.24719101123595505,-8.379952557500989,spring,24.0,-22.0,approach,0.25842696629213485,-1.0,1.0,-1.0
1991-02-28 00:00:00+00:00,spring,march_equinox,24,-22,approach,0.25842696629213485,-8.003213421572644,spring,25.0,-21.0,approach,0.2696629213483146,-1.0,1.0,-1.0
1991-03-01 00:00:00+00:00,spring,march_equinox,25,-21,approach,0.2696629213483146,-7.624531050411138,spring,26.0,-20.0,approach,0.2808988764044944,-1.0,1.0,-1.0
1991-03-02 00:00:00+00:00,spring,march_equinox,26,-20,approach,0.2808988764044944,-7.2440071859926025,spring,27.0,-19.0,approach,0.29213483146067415,-1.0,1.0,-1.0
1991-03-03 00:00:00+00:00,spring,march_equinox,27,-19,approach,0.29213483146067415,-6.861744207515713,spring,28.0,-18.0,approach,0.30337078651685395,-1.0,1.0,-1.0
1991-03-04 00:00:00+00:00,spring,march_equinox,28,-18,approach,0.30337078651685395,-6.4778454324475545,spring,29.0,-17.0,approach,0.3146067415730337,-1.0,1.0,-1.0
1991-03-05 00:00:00+00:00,spring,march_equinox,29,-17,approach,0.3146067415730337,-6.092415204514659,spring,30.0,-16.0,approach,0.3258426966292135,-1.0,1.0,-1.0
1991-03-06 00:00:00+00:00,spring,march_equinox,30,-16,approach,0.3258426966292135,-5.705558830426609,spring,31.0,-15.0,approach,0.33707865168539325,-1.0,1.0,-1.0
1991-03-07 00:00:00+00:00,spring,march_equinox,31,-15,approach,0.33707865168539325,-5.3173824411310475,spring,32.0,-14.0,approach,0.34831460674157305,-1.0,1.0,-1.0
1991-03-08 00:00:00+00:00,spring,march_equinox,32,-14,approach,0.34831460674157305,-4.927992842431999,spring,33.0,-13.0,approach,0.3595505617977528,-1.0,1.0,-1.0
1991-03-09 00:00:00+00:00,spring,march_equinox,33,-13,approach,0.3595505617977528,-4.537497398125084,spring,34.0,-12.0,approach,0.3707865168539326,-1.0,1.0,-1.0
1991-03-10 00:00:00+00:00,spring,march_equinox,34,-12,approach,0.3707865168539326,-4.146003966752636,spring,35.0,-11.0,approach,0.38202247191011235,-1.0,1.0,-1.0
1991-03-11 00:00:00+00:00,spring,march_equinox,35,-11,approach,0.38202247191011235,-3.753620894623598,spring,36.0,-10.0,approach,0.39325842696629215,-1.0,1.0,-1.0
1991-03-12 00:00:00+00:00,spring,march_equinox,36,-10,approach,0.39325842696629215,-3.360457052478496,spring,37.0,-9.0,approach,0.4044943820224719,-1.0,1.0,-1.0
1991-03-13 00:00:00+00:00,spring,march_equinox,37,-9,approach,0.4044943820224719,-2.9666218893829988,spring,38.0,-8.0,approach,0.4157303370786517,-1.0,1.0,-1.0
1991-03-14 00:00:00+00:00,spring,march_equinox,38,-8,approach,0.4157303370786517,-2.572225464611651,spring,39.0,-7.0,approach,0.42696629213483145,-1.0,1.0,-1.0
1991-03-15 00:00:00+00:00,spring,march_equinox,39,-7,approach,0.42696629213483145,-2.177378408883837,spring,40.0,-6.0,approach,0.43820224719101125,-1.0,1.0,-1.0
1991-03-16 00:00:00+00:00,spring,march_equinox,40,-6,approach,0.43820224719101125,-1.782191766022476,spring,41.0,-5.0,approach,0.449438202247191,-1.0,1.0,-1.0
1991-03-17 00:00:00+00:00,spring,march_equinox,41,-5,approach,0.449438202247191,-1.3867766815689127,spring,42.0,-4.0,approach,0.4606741573033708,-1.0,1.0,-1.0
1991-03-18 00:00:00+00:00,spring,march_equinox,42,-4,approach,0.4606741573033708,-0.9912439384478158,spring,43.0,-3.0,approach,0.47191011235955055,-1.0,1.0,-1.0
1991-03-19 00:00:00+00:00,spring,march_equinox,43,-3,approach,0.47191011235955055,-0.5957033839100438,spring,44.0,-2.0,approach,0.48314606741573035,-1.0,1.0,-1.0
1991-03-20 00:00:00+00:00,spring,march_equinox,44,-2,approach,0.48314606741573035,-0.20026332933926314,spring,45.0,-1.0,approach,0.4943820224719101,-1.0,1.0,-1.0
1991-03-21 00:00:00+00:00,spring,march_equinox,45,-1,approach,0.4943820224719101,0.19496998284856304,spring,46.0,0.0,peak,0.5056179775280899,-1.0,1.0,-1.0
1991-03-22 00:00:00+00:00,spring,march_equinox,46,0,peak,0.5056179775280899,0.5898927686493289,spring,47.0,1.0,decline,0.5168539325842697,-1.0,1.0,-1.0
1991-03-23 00:00:00+00:00,spring,march_equinox,47,1,decline,0.5168539325842697,0.9844039082038357,spring,48.0,2.0,decline,0.5280898876404494,-1.0,1.0,-1.0
1991-03-24 00:00:00+00:00,spring,march_equinox,48,2,decline,0.5280898876404494,1.3784049634206983,spring,49.0,3.0,decline,0.5393258426966292,-1.0,1.0,-1.0
