date,season,event_name,solar_index,distance_to_center,phase,progress,declination_deg,fixed_season,fixed_index,fixed_distance,fixed_phase,fixed_progress,deviation,abs_deviation,drift_trend
1997-01-01 00:00:00+00:00,winter,december_solstice_prev,56,10,decline,0.6179775280898876,-22.97090841025861,winter,57.0,11.0,decline,0.6292134831460674,-1.0,1.0,-1.0
1997-01-02 00:00:00+00:00,winter,december_solstice_prev,57,11,decline,0.6292134831460674,-22.881835107134357,winter,58.0,12.0,decline,0.6404494382022472,-1.0,1.0,-1.0
1997-01-03 00:00:00+00:00,winter,december_solstice_prev,58,12,decline,0.6404494382022472,-22.78516593621715,winter,59.0,13.0,decline,0.651685393258427,-1.0,1.0,-1.0
1997-01-04 00:00:00+00:00,winter,december_solstice_prev,59,13,decline,0.651685393258427,-22.680948358196243,winter,60.0,14.0,decline,0.6629213483146067,-1.0,1.0,-1.0
1997-01-05 00:00:00+00:00,winter,december_solstice_prev,60,14,decline,0.6629213483146067,-22.5692338993871,winter,61.0,15.0,decline,0.6741573033707865,-1.0,1.0,-1.0
1997-01-06 00:00:00+00:00,winter,december_solstice_prev,61,15,decline,0.6741573033707865,-22.45007816540989,winter,62.0,16.0,decline,0.6853932584269663,-1.0,1.0,-1.0
1997-01-07 00:00:00+00:00,winter,december_solstice_prev,62,16,decline,0.6853932584269663,-22.32354081917457,winter,63.0,17.0,decline,0.6966292134831461,-1.0,1.0,-1.0
1997-01-08 00:00:00+00:00,winter,december_solstice_prev,63,17,decline,0.6966292134831461,-22.18968548840817,winter,64.0,18.0,decline,0.7078651685393258,-1.0,1.0,-1.0
1997-01-09 00:00:00+00:00,winter,december_solstice_prev,64,18,decline,0.7078651685393258,-22.048579571992814,winter,65.0,19.0,decline,0.7191011235955056,-1.0,1.0,-1.0
1997-01-10 00:00:00+00:00,winter,december_solstice_prev,65,19,decline,0.7191011235955056,-21.900293938985147,winter,66.0,20.0,decline,0.7303370786516854,-1.0,1.0,-1.0
1997-01-11 00:00:00+00:00,winter,december_solstice_prev,66,20,decline,0.7303370786516854,-21.744902554332985,winter,67.0,21.0,decline,0.7415730337078652,-1.0,1.0,-1.0
1997-01-12 00:00:00+00:00,winter,december_solstice_prev,67,21,decline,0.7415730337078652,-21.582482098576772,winter,68.0,22.0,decline,0.7528089887640449,-1.0,1.0,-1.0
1997-01-13 00:00:00+00:00,winter,december_solstice_prev,68,22,decline,0.7528089887640449,-21.413111650662227,winter,69.0,23.0,decline,0.7640449438202247,-1.0,1.0,-1.0
1997-01-14 00:00:00+00:00,winter,december_solstice_prev,69,23,decline,0.7640449438202247,-21.2368724709276,winter,70.0,24.0,decline,0.7752808988764045,-1.0,1.0,-1.0
1997-01-15 00:00:00+00:00,winter,december_solstice_prev,70,24,decline,0.7752808988764045,-21.053847878597686,winter,71.0,25.0,decline,0.7865168539325843,-1.0,1.0,-1.0
1997-01-16 00:00:00+00:00,winter,december_solstice_prev,71,25,decline,0.7865168539325843,-20.864123190851636,winter,72.0,26.0,decline,0.797752808988764,-1.0,1.0,-1.0
1997-01-17 00:00:00+00:00,winter,december_solstice_prev,72,26,decline,0.797752808988764,-20.667785686949273,winter,73.0,27.0,decline,0.8089887640449438,-1.0,1.0,-1.0
1997-01-18 00:00:00+00:00,winter,december_solstice_prev,73,27,decline,0.8089887640449438,-20.46492457247988,winter,74.0,28.0,decline,0.8202247191011236,-1.0,1.0,-1.0
1997-01-19 00:00:00+00:00,winter,december_solstice_prev,74,28,decline,0.8202247191011236,-20.255630933412014,winter,75.0,29.0,decline,0.8314606741573034,-1.0,1.0,-1.0
1997-01-20 00:00:00+00:00,winter,december_solstice_prev,75,29,decline,0.8314606741573034,-20.039997680146534,winter,76.0,30.0,decline,0.8426966292134831,-1.0,1.0,-1.0
1997-01-21 00:00:00+00:00,winter,december_solstice_prev,76,30,decline,0.8426966292134831,-19.818119486602797,winter,77.0,31.0,decline,0.8539325842696629,-1.0,1.0,-1.0
1997-01-22 00:00:00+00:00,winter,december_solstice_prev,77,31,decline,0.8539325842696629,-19.590092729750335,winter,78.0,32.0,decline,0.8651685393258427,-1.0,1.0,-1.0
1997-01-23 00:00:00+00:00,winter,december_solstice_prev,78,32,decline,0.8651685393258427,-19.356015432879026,winter,79.0,33.0,decline,0.8764044943820225,-1.0,1.0,-1.0
1997-01-24 00:00:00+00:00,winter,december_solstice_prev,79,33,decline,0.8764044943820225,-19.115987213053273,winter,80.0,34.0,decline,0.8876404494382022,-1.0,1.0,-1.0
1997-01-25 00:00:00+00:00,winter,december_solstice_prev,80,34,decline,0.8876404494382022,-18.870109230990504,winter,81.0,35.0,decline,0.898876404494382,-1.0,1.0,-1.0
1997-01-26 00:00:00+00:00,winter,december_solstice_prev,81,35,decline,0.898876404494382,-18.61848414091295,winter,82.0,36.0,decline,0.9101123595505618,-1.0,1.0,-1.0
1997-01-27 00:00:00+00:00,winter,december_solstice_prev,82,36,decline,0.9101123595505618,-18.361216039023976,winter,83.0,37.0,decline,0.9213483146067416,-1.0,1.0,-1.0
1997-01-28 00:00:00+00:00,winter,december_solstice_prev,83,37,decline,0.9213483146067416,-18.098410411871246,winter,84.0,38.0,decline,0.9325842696629213,-1.0,1.0,-1.0
1997-01-29 00:00:00+00:00,winter,december_solstice_prev,84,38,decline,0.9325842696629213,-17.830174089305075,winter,85.0,39.0,decline,0.9438202247191011,-1.0,1.0,-0.9333333333333333
1997-01-30 00:00:00+00:00,winter,december_solstice_prev,85,39,decline,0.9438202247191011,-17.556615210192035,winter,86.0,40.0,decline,0.9550561797752809,-1.0,1.0,-0.8666666666666667
1997-01-31 00:00:00+00:00,winter,december_solstice_prev,86,40,decline,0.9550561797752809,-17.277843211580624,winter,87.0,41.0,decline,0.9662921348314607,-1.0,1.0,-0.8
1997-02-01 00:00:00+00:00,winter,december_solstice_prev,87,41,decline,0.9662921348314607,-16.99396885240147,winter,88.0,42.0,decline,0.9775280898876404,-1.0,1.0,-0.7333333333333333
1997-02-02 00:00:00+00:00,winter,december_solstice_prev,88,42,decline,0.9775280898876404,-16.70510427903181,winter,89.0,43.0,decline,0.9887640449438202,-1.0,1.0,-0.6666666666666666
1997-02-03 00:00:00+00:00,winter,december_solstice_prev,89,43,decline,0.9887640449438202,-16.41136312923039,winter,90.0,44.0,decline,1.0,-1.0,1.0,-0.6
1997-02-04 00:00:00+00:00,winter,december_solstice_prev,90,44,decline,1.0,-16.11286065024116,winter,91.0,45.0,decline,1.0112359550561798,-1.0,1.0,-0.5333333333333333
1997-02-05 00:00:00+00:00,spring,march_equinox,2,-44,approach,0.011235955056179775,-15.809713777300942,spring,2.0,-44.0,approach,0.011235955056179775,0.0,0.0,-0.4666666666666667
1997-02-06 00:00:00+00:00,spring,march_equinox,3,-43,approach,0.02247191011235955,-15.502041091440088,spring,3.0,-43.0,approach,0.02247191011235955,0.0,0.0,-0.4
1997-02-07 00:00:00+00:00,spring,march_equinox,4,-42,approach,0.033707865168539325,-15.189962574387101,spring,4.0,-42.0,approach,0.033707865168539325,0.0,0.0,-0.3333333333333333
1997-02-08 00:00:00+00:00,spring,march_equinox,5,-41,approach,0.0449438202247191,-14.873599128234073,spring,5.0,-41.0,approach,0.0449438202247191,0.0,0.0,-0.26666666666666666
1997-02-09 00:00:00+00:00,spring,march_equinox,6,-40,approach,0.056179775280898875,-14.553071923176857,spring,6.0,-40.0,approach,0.056179775280898875,0.0,0.0,-0.2
1997-02-10 00:00:00+00:00,spring,march_equinox,7,-39,approach,0.06741573033707865,-14.228501724855107,spring,7.0,-39.0,approach,0.06741573033707865,0.0,0.0,-0.13333333333333333
1997-02-11 00:00:00+00:00,spring,march_equinox,8,-38,approach,0.07865168539325842,-13.900008367098899,spring,8.0,-38.0,approach,0.07865168539325842,0.0,0.0,-0.06666666666666667
1997-02-12 00:00:00+00:00,spring,march_equinox,9,-37,approach,0.0898876404494382,-13.567710463260715,spring,9.0,-37.0,approach,0.0898876404494382,0.0,0.0,0.0
1997-02-13 00:00:00+00:00,spring,march_equinox,10,-36,approach,0.10112359550561797,-13.231725345679573,spring,10.0,-36.0,approach,0.10112359550561797,0.0,0.0,0.0
1997-02-14 00:00:00+00:00,spring,march_equinox,11,-35,approach,0.11235955056179775,-12.892169154720648,spring,11.0,-35.0,approach,0.11235955056179775,0.0,0.0,0.0
1997-02-15 00:00:00+00:00,spring,march_equinox,12,-34,approach,0.12359550561797752,-12.549156987946372,spring,12.0,-34.0,approach,0.12359550561797752,0.0,0.0,0.0
1997-02-16 00:00:00+00:00,spring,march_equinox,13,-33,approach,0.1348314606741573,-12.202803045890915,spring,13.0,-33.0,approach,0.1348314606741573,0.0,0.0,0.0
1997-02-17 00:00:00+00:00,spring,march_equinox,14,-32,approach,0.14606741573033707,-11.853220744723803,spring,14.0,-32.0,approach,0.14606741573033707,0.0,0.0,0.0
1997-02-18 00:00:00+00:00,spring,march_equinox,15,-31,approach,0.15730337078651685,-11.500522791399554,spring,15.0,-31.0,approach,0.15730337078651685,0.0,0.0,0.0
1997-02-19 00:00:00+00:00,spring,march_equinox,16,-30,approach,0.16853932584269662,-11.144821230379447,spring,16.0,-30.0,approach,0.16853932584269662,0.0,0.0,0.0
1997-02-20 00:00:00+00:00,spring,march_equinox,17,-29,approach,0.1797752808988764,-10.786227475442603,spring,17.0,-29.0,approach,0.1797752808988764,0.0,0.0,0.0
1997-02-21 00:00:00+00:00,spring,march_equinox,18,-28,approach,0.19101123595505617,-10.42485233911601,spring,18.0,-28.0,approach,0.19101123595505617,0.0,0.0,0.0
1997-02-22 00:00:00+00:00,spring,march_equinox,19,-27,approach,0.20224719101123595,-10.060806068576229,spring,19.0,-27.0,approach,0.20224719101123595,0.0,0.0,0.0
1997-02-23 00:00:00+00:00,spring,march_equinox,20,-26,approach,0.21348314606741572,-9.69419839234255,spring,20.0,-26.0,approach,0.21348314606741572,0.0,0.0,0.0
1997-02-24 00:00:00+00:00,spring,march_equinox,21,-25,approach,0.2247191011235955,-9.325138578079208,spring,21.0,-25.0,approach,0.2247191011235955,0.0,0.0,0.0
1997-02-25 00:00:00+00:00,spring,march_equinox,22,-24,approach,0.23595505617977527,-8.953735499478151,spring,22.0,-24.0,approach,0.23595505617977527,0.0,0.0,0.0
1997-02-26 00:00:00+00:00,spring,march_equinox,23,-23,approach,0.24719101123595505,-8.580097710233323,spring,23.0,-23.0,approach,0.24719101123595505,0.0,0.0,0.0
1997-02-27 00:00:00+00:00,spring,march_equinox,24,-22,approach,0.25842696629213485,-8.204333525633158,spring,24.0,-22.0,approach,0.25842696629213485,0.0,0.0,0.0
1997-02-28 00:00:00+00:00,spring,march_equinox,25,-21,approach,0.2696629213483146,-7.826551116598518,spring,25.0,-21.0,approach,0.2696629213483146,0.0,0.0,0.0
1997-03-01 00:00:00+00:00,spring,march_equinox,26,-20,approach,0.2808988764044944,-7.446858625608691,spring,26.0,-20.0,approach,0.2808988764044944,0.0,0.0,0.0
1997-03-02 00:00:00+00:00,spring,march_equinox,27,-19,approach,0.29213483146067415,-7.065364316620051,spring,27.0,-19.0,approach,0.29213483146067415,0.0,0.0,0.0
1997-03-03 00:00:00+00:00,spring,march_equinox,28,-18,approach,0.30337078651685395,-6.682176768570682,spring,28.0,-18.0,approach,0.30337078651685395,0.0,0.0,0.0
1997-03-04 00:00:00+00:00,spring,march_equinox,29,-17,approach,0.3146067415730337,-6.29740511026251,spring,29.0,-17.0,approach,0.3146067415730337,0.0,0.0,0.0
1997-03-05 00:00:00+00:00,spring,march_equinox,30,-16,approach,0.3258426966292135,-5.911159269747939,spring,30.0,-16.0,approach,0.3258426966292135,0.0,0.0,0.0
1997-03-06 00:00:00+00:00,spring,march_equinox,31,-15,approach,0.33707865168539325,-5.523550175324678,spring,31.0,-15.0,approach,0.33707865168539325,0.0,0.0,0.0
1997-03-07 00:00:00+00:00,spring,march_equinox,32,-14,approach,0.34831460674157305,-5.134689811709934,spring,32.0,-14.0,approach,0.34831460674157305,0.0,0.0,0.0
1997-03-08 00:00:00+00:00,spring,march_equinox,33,-13,approach,0.3595505617977528,-4.744691032940909,spring,33.0,-13.0,approach,0.3595505617977528,0.0,0.0,0.0
1997-03-09 00:00:00+00:00,spring,march_equinox,34,-12,approach,0.3707865168539326,-4.353667091691283,spring,34.0,-12.0,approach,0.3707865168539326,0.0,0.0,0.0
1997-03-10 00:00:00+00:00,spring,march_equinox,35,-11,approach,0.38202247191011235,-3.9617309560423486,spring,35.0,-11.0,approach,0.38202247191011235,0.0,0.0,0.0
1997-03-11 00:00:00+00:00,spring,march_equinox,36,-10,approach,0.39325842696629215,-3.5689945874993927,spring,36.0,-10.0,approach,0.39325842696629215,0.0,0.0,0.0
1997-03-12 00:00:00+00:00,spring,march_equinox,37,-9,approach,0.4044943820224719,-3.1755683729757624,spring,37.0,-9.0,approach,0.4044943820224719,0.0,0.0,0.0
1997-03-13 00:00:00+00:00,spring,march_equinox,38,-8,approach,0.4157303370786517,-2.7815608239058043,spring,38.0,-8.0,approach,0.4157303370786517,0.0,0.0,0.0
1997-03-14 00:00:00+00:00,spring,march_equinox,39,-7,approach,0.42696629213483145,-2.387078538940481,spring,39.0,-7.0,approach,0.42696629213483145,0.0,0.0,0.0
1997-03-15 00:00:00+00:00,spring,march_equinox,40,-6,approach,0.43820224719101125,-1.9922263464947378,spring,40.0,-6.0,approach,0.43820224719101125,0.0,0.0,0.0
1997-03-16 00:00:00+00:00,spring,march_equinox,41,-5,approach,0.449438202247191,-1.5971075257050107,spring,41.0,-5.0,approach,0.449438202247191,0.0,0.0,0.0
1997-03-17 00:00:00+00:00,spring,march_equinox,42,-4,approach,0.4606741573033708,-1.2018240290873634,spring,42.0,-4.0,approach,0.4606741573033708,0.0,0.0,0.0
1997-03-18 00:00:00+00:00,spring,march_equinox,43,-3,approach,0.47191011235955055,-0.8064766664894434,spring,43.0,-3.0,approach,0.47191011235955055,0.0,0.0,0.0
1997-03-19 00:00:00+00:00,spring,march_equinox,44,-2,approach,0.48314606741573035,-0.41116523917084585,spring,44.0,-2.0,approach,0.48314606741573035,0.0,0.0,0.0
1997-03-20 00:00:00+00:00,spring,march_equinox,45,-1,approach,0.4943820224719101,-0.015988630361069574,spring,45.0,-1.0,approach,0.4943820224719101,0.0,0.0,0.0
1997-03-21 00:00:00+00:00,spring,march_equinox,46,0,peak,0.5056179775280899,0.3789551332610996,spring,46.0,0.0,peak,0.5056179775280899,0.0,0.0,0.0
1997-03-22 00:00:00+00:00,spring,march_equinox,47,1,decline,0.5168539325842697,0.7735688325070836,spring,47.0,1.0,decline,0.5168539325842697,0.0,0.0,0.0
1997-03-23 00:00:00+00:00,spring,march_equinox,48,2,decline,0.5280898876404494,1.1677560035679375,spring,48.0,2.0,decline,0.5280898876404494,0.0,0.0,0.0
1997-03-24 00:00:00+00:00,spring,march_equinox,49,3,decline,0.5393258426966292,1.5614208707023156,spring,49.0,3.0,decline,0.5393258426966292,0.0,0.0,0.0
1997-03-25 00:00:00+00:00,spring,march_equinox,50,4,decline,0.550561797752809,1.9544682562435722,spring,50.0,4.0,decline,0.550561797752809,0.0,0.0,0.0
1997-03-26 00:00:00+00:00,spring,march_equinox,51,5,decline,0.5617977528089888,2.3468034655569343,spring,51.0,5.0,decline,0.5617977528089888,0.0,0.0,0.0
1997-03-27 00:00:00+00:00,spring,march_equinox,52,6,decline,0.5730337078651685,2.7383321488378414,spring,52.0,6.0,decline,0.5730337078651685,0.0,0.0,0.0
1997-03-28 00:00:00+00:00,spring,march_equinox,53,7,decline,0.5842696629213483,3.128960143709988,spring,53.0,7.0,decline,0.5842696629213483,0.0,0.0,0.0
1997-03-29 00:00:00+00:00,spring,march_equinox,54,8,decline,0.5955056179775281,3.5185933017706317,spring,54.0,8.0,decline,0.5955056179775281,0.0,0.0,0.0
1997-03-30 00:00:00+00:00,spring,march_equinox,55,9,decline,0.6067415730337079,3.9071372992035496,spring,55.0,9.0,decline,0.6067415730337079,0.0,0.0,0.0
1997-03-31 00:00:00+00:00,spring,march_equinox,56,10,decline,0.6179775280898876,4.294497428653515,spring,56.0,10.0,decline,0.6179775280898876,0.0,0.0,0.0
1997-04-01 00:00:00+00:00,spring,march_equinox,57,11,decline,0.6292134831460674,4.680578370453278,spring,57.0,11.0,decline,0.6292134831460674,0.0,0.0,0.0
1997-04-02 00:00:00+00:00,spring,march_equinox,58,12,decline,0.6404494382022472,5.06528395019378,spring,58.0,12.0,decline,0.6404494382022472,0.0,0.0,0.0
1997-04-03 00:00:00+00:00,spring,march_equinox,59,13,decline,0.651685393258427,5.448516909024411,spring,59.0,13.0,decline,0.651685393258427,0.0,0.0,0.0
1997-04-04 00:00:00+00:00,spring,march_equinox,60,14,decline,0.6629213483146067,5.830178739895007,spring,60.0,14.0,decline,0.6629213483146067,0.0,0.0,0.0
1997-04-05 00:00:00+00:00,spring,march_equinox,61,15,decline,0.6741573033707865,6.21016966429983,spring,61.0,15.0,decline,0.6741573033707865,0.0,0.0,0.0
1997-04-06 00:00:00+00:00,spring,march_equinox,62,16,decline,0.6853932584269663,6.588388818280521,spring,62.0,16.0,decline,0.6853932584269663,0.0,0.0,0.0
1997-04-07 00:00:00+00:00,spring,march_equinox,63,17,decline,0.6966292134831461,6.964734666867737,spring,63.0,17.0,decline,0.6966292134831461,0.0,0.0,0.0
1997-04-08 00:00:00+00:00,spring,march_equinox,64,18,decline,0.7078651685393258,7.339105583729853,spring,64.0,18.0,decline,0.7078651685393258,0.0,0.0,0.0
1997-04-09 00:00:00+00:00,spring,march_equinox,65,19,decline,0.7191011235955056,7.711400462339213,spring,65.0,19.0,decline,0.7191011235955056,0.0,0.0,0.0
1997-04-10 00:00:00+00:00,spring,march_equinox,66,20,decline,0.7303370786516854,8.081519214207116,spring,66.0,20.0,decline,0.7303370786516854,0.0,0.0,0.0
1997-04-11 00:00:00+00:00,spring,march_equinox,67,21,decline,0.7415730337078652,8.449363065494106,spring,67.0,21.0,decline,0.7415730337078652,0.0,0.0,0.0
1997-04-12 00:00:00+00:00,spring,march_equinox,68,22,decline,0.7528089887640449,8.814834645645618,spring,68.0,22.0,decline,0.7528089887640449,0.0,0.0,0.0
1997-04-13 00:00:00+00:00,spring,march_equinox,69,23,decline,0.7640449438202247,9.17783792269333,spring,69.0,23.0,decline,0.7640449438202247,0.0,0.0,0.0
1997-04-14 00:00:00+00:00,spring,march_equinox,70,24,decline,0.7752808988764045,9.538278059704641,spring,70.0,24.0,decline,0.7752808988764045,0.0,0.0,0.0
